[2024-11-08 22:14:59] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-08 22:14:59] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-11-08 22:14:59] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-08 22:15:01] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-08 22:15:01] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-08 22:15:01] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-08 22:15:01] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\local-equitus-ai/wp-content/uploads\simply-static\temp-files/simply-static-1-1731104099\
[2024-11-08 22:15:01] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/local-equitus-ai/
[2024-11-08 22:15:01] [class-ss-setup-task.php:116] File C:\xampp\htdocs\local-equitus-ai/robots.txt exists; adding to queue as: C:/xampp/htdocs/local-equitus-ai/robots.txt
[2024-11-08 22:15:01] [class-rank-math-integration.php:114] Adding sitemap URL to queue: http://localhost/local-equitus-ai/sitemap_index.xml
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/display-conditions.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/display-conditions.min.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/e8a5a32d9cd9fad1244f.bundle.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/editor.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/editor.min.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/editor.min.js.LICENSE.txt
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/elements-handlers.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/f6214a79e4b78ec016e6.bundle.min.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/f6214a79e4b78ec016e6.bundle.min.js.LICENSE.txt
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/floating-bars-var-2.6e9b0bce703a2a6f2410.bundle.min.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/floating-bars-var-2.c6ca10c575bf96977799.bundle.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/floating-bars-var-3.e3ae97fbef2242a8b036.bundle.min.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/floating-bars-var-3.f126e30880b01ca9a308.bundle.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/form-submission-admin.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/form-submission-admin.min.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/form.3b797cf593ad0ec04b83.bundle.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/form.a8f0864f4b4fda696ad1.bundle.min.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/frontend.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/frontend.min.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/gallery.1628df47530ab42dafba.bundle.min.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/gallery.b7d55bc976e04f751975.bundle.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/gutenberg-woocommerce-notice.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/gutenberg-woocommerce-notice.min.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/hotspot.d513dd152bf605a2ffbf.bundle.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/hotspot.fa04300164c35a866a51.bundle.min.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/jszip.vendor.a3c65615c1de5560962d.bundle.js
[2024-11-08 22:26:00] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/jszip.vendor.eba4ace24dcc63eadac0.bundle.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/jszip.vendor.eba4ace24dcc63eadac0.bundle.min.js.LICENSE.txt
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/load-more.8b46f464e573feab5dd7.bundle.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/load-more.f5ecc1c66872d0bd2d17.bundle.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/loop-carousel.5108cb72ebb124297adb.bundle.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/loop-carousel.f8067ec0c24b628c786e.bundle.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/loop-filter-editor.46a4c013b80a381a50c9.bundle.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/loop-filter-editor.67dfa5d044d7bd86bd6f.bundle.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/loop.4a16d82b8b5e3e00f25e.bundle.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/loop.da94e53412e56933f721.bundle.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/lottie.a02a01f29c0733918ac7.bundle.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/lottie.e74a53bfa4c0bd939250.bundle.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/media-carousel.04412cb9b4479aa37408.bundle.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/media-carousel.afbaabb756a7c18ddb09.bundle.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/mega-menu-editor.bf20b71b37f3d569ab77.bundle.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/mega-menu-editor.c7a0b6827e67a5dd2350.bundle.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/mega-menu-stretch-content.0d76e4a3b7bf65ff6f9b.bundle.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/mega-menu-stretch-content.480e081cebe071d683e8.bundle.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/mega-menu.874d0f2de4fd151185dc.bundle.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/mega-menu.fe4f38a4ef93d528723e.bundle.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/menu-title-keyboard-handler.77332e668c3cf609c924.bundle.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/menu-title-keyboard-handler.dff562edd49e93d1658e.bundle.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/nav-menu.1a66dd30011cc2fc8842.bundle.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/nav-menu.7e665d03657d48aef483.bundle.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/nested-carousel-editor.0df35e0e1a284d4bd18b.bundle.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/nested-carousel-editor.6d7500036d0766bbe2fc.bundle.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/nested-carousel.72d7c7e8361a33112452.bundle.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/nested-carousel.89e4316f7581676fce8a.bundle.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/notes/363.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/notes/363.min.js.LICENSE.txt
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/notes/notes-app-initiator.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/notes/notes-app-initiator.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/notes/notes-app.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/notes/notes-app.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/notes/notes.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/notes/notes.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/notes/notes.min.js.LICENSE.txt
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/notes/vendors-node_modules_radix-ui_react-alert-dialog_dist_index_module_js-node_modules_radix-ui_r-e4587e.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/off-canvas-editor.0b71c4c17860dfe25d59.bundle.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/off-canvas-editor.3501c11d63bc4f4d5b89.bundle.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/off-canvas.36a6fc185766f194fd8a.bundle.min.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/off-canvas.c95061fdc941d4af3b58.bundle.js
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/packages/editor-documents-extended/editor-documents-extended.asset.php
[2024-11-08 22:26:01] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor-pro/assets/js/packages/editor-documents-extended/editor-documents-extended.js
